DATE/TIME,PIM,STATE,sleep,SW
18/07/2023 10:33,1896,0,0,Wake
18/07/2023 10:34,4405,0,0,Wake
18/07/2023 10:35,4714,0,0,Wake
18/07/2023 10:36,5816,0,0,Wake
18/07/2023 10:37,8712,0,0,Wake
18/07/2023 10:38,7000,0,0,Wake
18/07/2023 10:39,5771,0,0,Wake
18/07/2023 10:40,3342,0,0,Wake
18/07/2023 10:41,3121,0,0,Wake
18/07/2023 10:42,7084,0,0,Wake
18/07/2023 10:43,7354,0,0,Wake
18/07/2023 10:44,5396,0,0,Wake
18/07/2023 10:45,7137,0,0,Wake
18/07/2023 10:46,6415,0,0,Wake
18/07/2023 10:47,6166,0,0,Wake
18/07/2023 10:48,6353,0,0,Wake
18/07/2023 10:49,3608,0,0,Wake
18/07/2023 10:50,8705,0,0,Wake
18/07/2023 10:51,3750,0,0,Wake
18/07/2023 10:52,1738,0,0,Wake
18/07/2023 10:53,7004,0,0,Wake
18/07/2023 10:54,4750,0,0,Wake
18/07/2023 10:55,6655,0,0,Wake
18/07/2023 10:56,7816,0,0,Wake
18/07/2023 10:57,5739,0,0,Wake
18/07/2023 10:58,8376,0,0,Wake
18/07/2023 10:59,3026,0,0,Wake
18/07/2023 11:00,6409,0,0,Wake
18/07/2023 11:01,7484,0,0,Wake
18/07/2023 11:02,5839,0,0,Wake
18/07/2023 11:03,7286,0,0,Wake
18/07/2023 11:04,9487,0,0,Wake
18/07/2023 11:05,6973,0,0,Wake
18/07/2023 11:06,12059,0,0,Wake
18/07/2023 11:07,5641,0,0,Wake
18/07/2023 11:08,2602,0,0,Wake
18/07/2023 11:09,6194,0,0,Wake
18/07/2023 11:10,4733,0,0,Wake
18/07/2023 11:11,5099,0,0,Wake
18/07/2023 11:12,4029,0,0,Wake
18/07/2023 11:13,5056,0,0,Wake
18/07/2023 11:14,6333,0,0,Wake
18/07/2023 11:15,7646,0,0,Wake
18/07/2023 11:16,5392,0,0,Wake
18/07/2023 11:17,3608,0,0,Wake
18/07/2023 11:18,1632,0,0,Wake
18/07/2023 11:19,1406,0,0,Wake
18/07/2023 11:20,1963,0,0,Wake
18/07/2023 11:21,9255,0,0,Wake
18/07/2023 11:22,9198,0,0,Wake
18/07/2023 11:23,5581,0,0,Wake
18/07/2023 11:24,7965,0,0,Wake
18/07/2023 11:25,13352,0,0,Wake
18/07/2023 11:26,1799,0,0,Wake
18/07/2023 11:27,570,0,0,Wake
18/07/2023 11:28,411,0,0,Wake
18/07/2023 11:29,632,0,0,Wake
18/07/2023 11:30,163,0,0,Wake
18/07/2023 11:31,3369,0,0,Wake
18/07/2023 11:32,8718,0,0,Wake
18/07/2023 11:33,1332,0,0,Wake
18/07/2023 11:34,0,0,0,Wake
18/07/2023 11:35,3913,0,0,Wake
18/07/2023 11:36,10274,0,0,Wake
18/07/2023 11:37,13035,0,0,Wake
18/07/2023 11:38,6992,0,0,Wake
18/07/2023 11:39,10893,0,0,Wake
18/07/2023 11:40,12142,0,0,Wake
18/07/2023 11:41,5690,0,0,Wake
18/07/2023 11:42,7502,0,0,Wake
18/07/2023 11:43,4772,0,0,Wake
18/07/2023 11:44,7662,0,0,Wake
18/07/2023 11:45,1050,0,0,Wake
18/07/2023 11:46,618,0,0,Wake
18/07/2023 11:47,362,0,0,Wake
18/07/2023 11:48,956,0,0,Wake
18/07/2023 11:49,747,0,0,Wake
18/07/2023 11:50,1183,0,0,Wake
18/07/2023 11:51,588,0,0,Wake
18/07/2023 11:52,1724,0,0,Wake
18/07/2023 11:53,796,0,0,Wake
18/07/2023 11:54,2458,0,0,Wake
18/07/2023 11:55,2259,0,0,Wake
18/07/2023 11:56,1324,0,0,Wake
18/07/2023 11:57,1865,0,0,Wake
18/07/2023 11:58,266,0,0,Wake
18/07/2023 11:59,0,0,0,Wake
18/07/2023 12:00,0,0,0,Wake
18/07/2023 12:01,781,0,0,Wake
18/07/2023 12:02,7995,0,0,Wake
18/07/2023 12:03,4666,0,0,Wake
18/07/2023 12:04,5464,0,0,Wake
18/07/2023 12:05,8131,0,0,Wake
18/07/2023 12:06,7196,0,0,Wake
18/07/2023 12:07,7083,0,0,Wake
18/07/2023 12:08,433,0,0,Wake
18/07/2023 12:09,67,0,0,Wake
18/07/2023 12:10,1364,0,0,Wake
18/07/2023 12:11,1229,0,0,Wake
18/07/2023 12:12,446,0,0,Wake
18/07/2023 12:13,219,0,0,Wake
18/07/2023 12:14,1869,0,0,Wake
18/07/2023 12:15,435,0,0,Wake
18/07/2023 12:16,2004,0,0,Wake
18/07/2023 12:17,5532,0,0,Wake
18/07/2023 12:18,6795,0,0,Wake
18/07/2023 12:19,6848,0,0,Wake
18/07/2023 12:20,375,0,0,Wake
18/07/2023 12:21,630,0,0,Wake
18/07/2023 12:22,335,0,0,Wake
18/07/2023 12:23,179,0,0,Wake
18/07/2023 12:24,119,0,0,Wake
18/07/2023 12:25,400,0,0,Wake
18/07/2023 12:26,297,0,0,Wake
18/07/2023 12:27,286,0,0,Wake
18/07/2023 12:28,6656,0,0,Wake
18/07/2023 12:29,11310,0,0,Wake
18/07/2023 12:30,15142,0,0,Wake
18/07/2023 12:31,11379,0,0,Wake
18/07/2023 12:32,7508,0,0,Wake
18/07/2023 12:33,11165,0,0,Wake
18/07/2023 12:34,7985,0,0,Wake
18/07/2023 12:35,4950,0,0,Wake
18/07/2023 12:36,8216,0,0,Wake
18/07/2023 12:37,1673,0,0,Wake
18/07/2023 12:38,8935,0,0,Wake
18/07/2023 12:39,12928,0,0,Wake
18/07/2023 12:40,8061,0,0,Wake
18/07/2023 12:41,6501,0,0,Wake
18/07/2023 12:42,9702,0,0,Wake
18/07/2023 12:43,2926,0,0,Wake
18/07/2023 12:44,1932,0,0,Wake
18/07/2023 12:45,13776,0,0,Wake
18/07/2023 12:46,6059,0,0,Wake
18/07/2023 12:47,5415,0,0,Wake
18/07/2023 12:48,8174,0,0,Wake
18/07/2023 12:49,7294,0,0,Wake
18/07/2023 12:50,7632,0,0,Wake
18/07/2023 12:51,7294,0,0,Wake
18/07/2023 12:52,6273,0,0,Wake
18/07/2023 12:53,7058,0,0,Wake
18/07/2023 12:54,3347,0,0,Wake
18/07/2023 12:55,8927,0,0,Wake
18/07/2023 12:56,4804,0,0,Wake
18/07/2023 12:57,8228,0,0,Wake
18/07/2023 12:58,6908,0,0,Wake
18/07/2023 12:59,5447,0,0,Wake
18/07/2023 13:00,6296,0,0,Wake
18/07/2023 13:01,5167,0,0,Wake
18/07/2023 13:02,7808,0,0,Wake
18/07/2023 13:03,5256,0,0,Wake
18/07/2023 13:04,8849,0,0,Wake
18/07/2023 13:05,4226,0,0,Wake
18/07/2023 13:06,6128,0,0,Wake
18/07/2023 13:07,3705,0,0,Wake
18/07/2023 13:08,5313,0,0,Wake
18/07/2023 13:09,2431,0,0,Wake
18/07/2023 13:10,5846,0,0,Wake
18/07/2023 13:11,5662,0,0,Wake
18/07/2023 13:12,1798,0,0,Wake
18/07/2023 13:13,8818,0,0,Wake
18/07/2023 13:14,7828,0,0,Wake
18/07/2023 13:15,8879,0,0,Wake
18/07/2023 13:16,2503,0,0,Wake
18/07/2023 13:17,4247,0,0,Wake
18/07/2023 13:18,1796,0,0,Wake
18/07/2023 13:19,1858,0,0,Wake
18/07/2023 13:20,7081,0,0,Wake
18/07/2023 13:21,5665,0,0,Wake
18/07/2023 13:22,12693,0,0,Wake
18/07/2023 13:23,10390,0,0,Wake
18/07/2023 13:24,10868,0,0,Wake
18/07/2023 13:25,10444,0,0,Wake
18/07/2023 13:26,8354,0,0,Wake
18/07/2023 13:27,10343,0,0,Wake
18/07/2023 13:28,8453,0,0,Wake
18/07/2023 13:29,10666,0,0,Wake
18/07/2023 13:30,6606,0,0,Wake
18/07/2023 13:31,2689,0,0,Wake
18/07/2023 13:32,5776,0,0,Wake
18/07/2023 13:33,6519,0,0,Wake
18/07/2023 13:34,7161,0,0,Wake
18/07/2023 13:35,7422,0,0,Wake
18/07/2023 13:36,5514,0,0,Wake
18/07/2023 13:37,8777,0,0,Wake
18/07/2023 13:38,7635,0,0,Wake
18/07/2023 13:39,6584,0,0,Wake
18/07/2023 13:40,5941,0,0,Wake
18/07/2023 13:41,14071,0,0,Wake
18/07/2023 13:42,15911,0,0,Wake
18/07/2023 13:43,10772,0,0,Wake
18/07/2023 13:44,11504,0,0,Wake
18/07/2023 13:45,13202,0,0,Wake
18/07/2023 13:46,10770,0,0,Wake
18/07/2023 13:47,5105,0,0,Wake
18/07/2023 13:48,10346,0,0,Wake
18/07/2023 13:49,13847,0,0,Wake
18/07/2023 13:50,11951,0,0,Wake
18/07/2023 13:51,17378,0,0,Wake
18/07/2023 13:52,10628,0,0,Wake
18/07/2023 13:53,10685,0,0,Wake
18/07/2023 13:54,6637,0,0,Wake
18/07/2023 13:55,10154,0,0,Wake
18/07/2023 13:56,7382,0,0,Wake
18/07/2023 13:57,11479,0,0,Wake
18/07/2023 13:58,9006,0,0,Wake
18/07/2023 13:59,13725,0,0,Wake
18/07/2023 14:00,8207,0,0,Wake
18/07/2023 14:01,10124,0,0,Wake
18/07/2023 14:02,12912,0,0,Wake
18/07/2023 14:03,6904,0,0,Wake
18/07/2023 14:04,10700,0,0,Wake
18/07/2023 14:05,5577,0,0,Wake
18/07/2023 14:06,9119,0,0,Wake
18/07/2023 14:07,8694,0,0,Wake
18/07/2023 14:08,6024,0,0,Wake
18/07/2023 14:09,4367,0,0,Wake
18/07/2023 14:10,1430,0,0,Wake
18/07/2023 14:11,5240,0,0,Wake
18/07/2023 14:12,11165,0,0,Wake
18/07/2023 14:13,9839,0,0,Wake
18/07/2023 14:14,9993,0,0,Wake
18/07/2023 14:15,10324,0,0,Wake
18/07/2023 14:16,9161,0,0,Wake
18/07/2023 14:17,10728,0,0,Wake
18/07/2023 14:18,7971,0,0,Wake
18/07/2023 14:19,26942,0,0,Wake
18/07/2023 14:20,8899,0,0,Wake
18/07/2023 14:21,9820,0,0,Wake
18/07/2023 14:22,3701,0,0,Wake
18/07/2023 14:23,0,0,0,Wake
18/07/2023 14:24,0,2,0,Wake
18/07/2023 14:25,0,2,0,Wake
18/07/2023 14:26,0,0,0,Wake
18/07/2023 14:27,254,0,0,Wake
18/07/2023 14:28,34,0,0,Wake
18/07/2023 14:29,521,0,0,Wake
18/07/2023 14:30,4980,0,0,Wake
18/07/2023 14:31,12425,0,0,Wake
18/07/2023 14:32,14858,0,0,Wake
18/07/2023 14:33,6804,0,0,Wake
18/07/2023 14:34,8083,0,0,Wake
18/07/2023 14:35,4504,0,0,Wake
18/07/2023 14:36,8570,0,0,Wake
18/07/2023 14:37,8758,0,0,Wake
18/07/2023 14:38,3795,0,0,Wake
18/07/2023 14:39,8426,0,0,Wake
18/07/2023 14:40,11283,0,0,Wake
18/07/2023 14:41,11995,0,0,Wake
18/07/2023 14:42,11146,0,0,Wake
18/07/2023 14:43,10994,0,0,Wake
18/07/2023 14:44,3839,0,0,Wake
18/07/2023 14:45,1500,0,0,Wake
18/07/2023 14:46,1137,0,0,Wake
18/07/2023 14:47,3589,0,0,Wake
18/07/2023 14:48,1875,0,0,Wake
18/07/2023 14:49,27,0,0,Wake
18/07/2023 14:50,323,0,0,Wake
18/07/2023 14:51,762,0,0,Wake
18/07/2023 14:52,547,0,0,Wake
18/07/2023 14:53,323,0,0,Wake
18/07/2023 14:54,538,0,0,Wake
18/07/2023 14:55,1587,0,0,Wake
18/07/2023 14:56,1863,0,0,Wake
18/07/2023 14:57,1040,0,0,Wake
18/07/2023 14:58,8665,0,0,Wake
18/07/2023 14:59,840,0,0,Wake
18/07/2023 15:00,1536,0,0,Wake
18/07/2023 15:01,3029,0,0,Wake
18/07/2023 15:02,1951,0,0,Wake
18/07/2023 15:03,1561,0,0,Wake
18/07/2023 15:04,2610,0,0,Wake
18/07/2023 15:05,7748,0,0,Wake
18/07/2023 15:06,155,0,0,Wake
18/07/2023 15:07,4628,0,0,Wake
18/07/2023 15:08,6034,0,0,Wake
18/07/2023 15:09,686,0,0,Wake
18/07/2023 15:10,4003,0,0,Wake
18/07/2023 15:11,1671,0,0,Wake
18/07/2023 15:12,388,0,0,Wake
18/07/2023 15:13,1958,0,0,Wake
18/07/2023 15:14,1226,0,0,Wake
18/07/2023 15:15,4373,0,0,Wake
18/07/2023 15:16,4755,0,0,Wake
18/07/2023 15:17,7591,0,0,Wake
18/07/2023 15:18,8676,0,0,Wake
18/07/2023 15:19,9963,0,0,Wake
18/07/2023 15:20,9811,0,0,Wake
18/07/2023 15:21,10149,0,0,Wake
18/07/2023 15:22,10424,0,0,Wake
18/07/2023 15:23,10049,0,0,Wake
18/07/2023 15:24,11534,0,0,Wake
18/07/2023 15:25,5387,0,0,Wake
18/07/2023 15:26,1250,0,0,Wake
18/07/2023 15:27,10797,0,0,Wake
18/07/2023 15:28,11636,0,0,Wake
18/07/2023 15:29,12895,0,0,Wake
18/07/2023 15:30,13166,0,0,Wake
18/07/2023 15:31,11365,0,0,Wake
18/07/2023 15:32,5167,0,0,Wake
18/07/2023 15:33,4654,0,0,Wake
18/07/2023 15:34,3382,0,0,Wake
18/07/2023 15:35,3945,0,0,Wake
18/07/2023 15:36,3330,0,0,Wake
18/07/2023 15:37,3116,0,0,Wake
18/07/2023 15:38,2464,0,0,Wake
18/07/2023 15:39,2768,0,0,Wake
18/07/2023 15:40,1853,0,0,Wake
18/07/2023 15:41,3213,0,0,Wake
18/07/2023 15:42,4126,0,0,Wake
18/07/2023 15:43,3280,0,0,Wake
18/07/2023 15:44,1017,0,0,Wake
18/07/2023 15:45,1692,0,0,Wake
18/07/2023 15:46,81,0,0,Wake
18/07/2023 15:47,764,0,0,Wake
18/07/2023 15:48,2681,0,0,Wake
18/07/2023 15:49,2797,0,0,Wake
18/07/2023 15:50,4215,0,0,Wake
18/07/2023 15:51,4075,0,0,Wake
18/07/2023 15:52,1786,0,0,Wake
18/07/2023 15:53,2304,0,0,Wake
18/07/2023 15:54,3947,0,0,Wake
18/07/2023 15:55,5456,0,0,Wake
18/07/2023 15:56,756,0,0,Wake
18/07/2023 15:57,5074,0,0,Wake
18/07/2023 15:58,7050,0,0,Wake
18/07/2023 15:59,5950,0,0,Wake
18/07/2023 16:00,3216,0,0,Wake
18/07/2023 16:01,183,0,0,Wake
18/07/2023 16:02,234,0,0,Wake
18/07/2023 16:03,91,0,0,Wake
18/07/2023 16:04,122,0,0,Wake
18/07/2023 16:05,2834,0,0,Wake
18/07/2023 16:06,6336,0,0,Wake
18/07/2023 16:07,3856,0,0,Wake
18/07/2023 16:08,1162,0,0,Wake
18/07/2023 16:09,1082,0,0,Wake
18/07/2023 16:10,2903,0,0,Wake
18/07/2023 16:11,2911,0,0,Wake
18/07/2023 16:12,3488,0,0,Wake
18/07/2023 16:13,887,0,0,Wake
18/07/2023 16:14,4703,0,0,Wake
18/07/2023 16:15,2134,0,0,Wake
18/07/2023 16:16,2444,0,0,Wake
18/07/2023 16:17,1844,0,0,Wake
18/07/2023 16:18,3459,0,0,Wake
18/07/2023 16:19,1095,0,0,Wake
18/07/2023 16:20,3067,0,0,Wake
18/07/2023 16:21,273,0,0,Wake
18/07/2023 16:22,1569,0,0,Wake
18/07/2023 16:23,860,0,0,Wake
18/07/2023 16:24,7593,0,0,Wake
18/07/2023 16:25,5492,0,0,Wake
18/07/2023 16:26,449,0,0,Wake
18/07/2023 16:27,763,0,0,Wake
18/07/2023 16:28,4094,0,0,Wake
18/07/2023 16:29,11683,0,0,Wake
18/07/2023 16:30,11410,0,0,Wake
18/07/2023 16:31,10137,0,0,Wake
18/07/2023 16:32,10067,0,0,Wake
18/07/2023 16:33,10938,0,0,Wake
18/07/2023 16:34,11086,0,0,Wake
18/07/2023 16:35,10147,0,0,Wake
18/07/2023 16:36,5412,0,0,Wake
18/07/2023 16:37,2446,0,0,Wake
18/07/2023 16:38,2977,0,0,Wake
18/07/2023 16:39,4318,0,0,Wake
18/07/2023 16:40,3296,0,0,Wake
18/07/2023 16:41,5725,0,0,Wake
18/07/2023 16:42,9902,0,0,Wake
18/07/2023 16:43,10037,0,0,Wake
18/07/2023 16:44,9932,0,0,Wake
18/07/2023 16:45,10328,0,0,Wake
18/07/2023 16:46,4406,0,0,Wake
18/07/2023 16:47,2503,0,0,Wake
18/07/2023 16:48,2412,0,0,Wake
18/07/2023 16:49,1996,0,0,Wake
18/07/2023 16:50,2042,0,0,Wake
18/07/2023 16:51,997,0,0,Wake
18/07/2023 16:52,2596,0,0,Wake
18/07/2023 16:53,2649,0,0,Wake
18/07/2023 16:54,3617,0,0,Wake
18/07/2023 16:55,4119,0,0,Wake
18/07/2023 16:56,2446,0,0,Wake
18/07/2023 16:57,2293,0,0,Wake
18/07/2023 16:58,629,0,0,Wake
18/07/2023 16:59,807,0,0,Wake
18/07/2023 17:00,688,0,0,Wake
18/07/2023 17:01,519,0,0,Wake
18/07/2023 17:02,2456,0,0,Wake
18/07/2023 17:03,1821,0,0,Wake
18/07/2023 17:04,782,0,0,Wake
18/07/2023 17:05,1716,0,0,Wake
18/07/2023 17:06,2964,0,0,Wake
18/07/2023 17:07,1765,0,0,Wake
18/07/2023 17:08,1211,0,0,Wake
18/07/2023 17:09,1599,0,0,Wake
18/07/2023 17:10,4037,0,0,Wake
18/07/2023 17:11,1286,0,0,Wake
18/07/2023 17:12,7266,0,0,Wake
18/07/2023 17:13,12627,0,0,Wake
18/07/2023 17:14,4789,0,0,Wake
18/07/2023 17:15,7126,0,0,Wake
18/07/2023 17:16,10141,0,0,Wake
18/07/2023 17:17,10590,0,0,Wake
18/07/2023 17:18,9840,0,0,Wake
18/07/2023 17:19,9352,0,0,Wake
18/07/2023 17:20,10100,0,0,Wake
18/07/2023 17:21,9635,0,0,Wake
18/07/2023 17:22,9284,0,0,Wake
18/07/2023 17:23,7628,0,0,Wake
18/07/2023 17:24,4452,0,0,Wake
18/07/2023 17:25,10017,0,0,Wake
18/07/2023 17:26,6905,0,0,Wake
18/07/2023 17:27,1607,0,0,Wake
18/07/2023 17:28,2520,0,0,Wake
18/07/2023 17:29,146,0,0,Wake
18/07/2023 17:30,634,0,0,Wake
18/07/2023 17:31,491,0,0,Wake
18/07/2023 17:32,3535,0,0,Wake
18/07/2023 17:33,4577,0,0,Wake
18/07/2023 17:34,8492,0,0,Wake
18/07/2023 17:35,4935,0,0,Wake
18/07/2023 17:36,2842,0,0,Wake
18/07/2023 17:37,2078,0,0,Wake
18/07/2023 17:38,1679,0,0,Wake
18/07/2023 17:39,4558,0,0,Wake
18/07/2023 17:40,742,0,0,Wake
18/07/2023 17:41,5546,0,0,Wake
18/07/2023 17:42,4671,0,0,Wake
18/07/2023 17:43,939,0,0,Wake
18/07/2023 17:44,2663,0,0,Wake
18/07/2023 17:45,1004,0,0,Wake
18/07/2023 17:46,3105,0,0,Wake
18/07/2023 17:47,3311,0,0,Wake
18/07/2023 17:48,197,0,0,Wake
18/07/2023 17:49,2221,0,0,Wake
18/07/2023 17:50,4628,0,0,Wake
18/07/2023 17:51,3935,0,0,Wake
18/07/2023 17:52,3078,0,0,Wake
18/07/2023 17:53,2578,0,0,Wake
18/07/2023 17:54,6130,0,0,Wake
18/07/2023 17:55,1354,0,0,Wake
18/07/2023 17:56,397,0,0,Wake
18/07/2023 17:57,1302,0,0,Wake
18/07/2023 17:58,280,0,0,Wake
18/07/2023 17:59,313,0,0,Wake
18/07/2023 18:00,838,0,0,Wake
18/07/2023 18:01,2200,0,0,Wake
18/07/2023 18:02,6249,0,0,Wake
18/07/2023 18:03,9425,0,0,Wake
18/07/2023 18:04,9814,0,0,Wake
18/07/2023 18:05,9805,0,0,Wake
18/07/2023 18:06,10191,0,0,Wake
18/07/2023 18:07,9977,0,0,Wake
18/07/2023 18:08,9882,0,0,Wake
18/07/2023 18:09,9051,0,0,Wake
18/07/2023 18:10,10276,0,0,Wake
18/07/2023 18:11,4023,0,0,Wake
18/07/2023 18:12,6580,0,0,Wake
18/07/2023 18:13,3502,0,0,Wake
18/07/2023 18:14,3381,0,0,Wake
18/07/2023 18:15,5558,0,0,Wake
18/07/2023 18:16,4217,0,0,Wake
18/07/2023 18:17,5364,0,0,Wake
18/07/2023 18:18,2772,0,0,Wake
18/07/2023 18:19,2415,0,0,Wake
18/07/2023 18:20,6352,0,0,Wake
18/07/2023 18:21,7429,0,0,Wake
18/07/2023 18:22,4719,0,0,Wake
18/07/2023 18:23,2925,0,0,Wake
18/07/2023 18:24,5663,0,0,Wake
18/07/2023 18:25,4262,0,0,Wake
18/07/2023 18:26,4763,0,0,Wake
18/07/2023 18:27,3383,0,0,Wake
18/07/2023 18:28,4549,0,0,Wake
18/07/2023 18:29,5350,0,0,Wake
18/07/2023 18:30,9997,0,0,Wake
18/07/2023 18:31,3137,0,0,Wake
18/07/2023 18:32,1350,0,0,Wake
18/07/2023 18:33,5996,0,0,Wake
18/07/2023 18:34,3468,0,0,Wake
18/07/2023 18:35,7806,0,0,Wake
18/07/2023 18:36,5645,0,0,Wake
18/07/2023 18:37,4710,0,0,Wake
18/07/2023 18:38,3869,0,0,Wake
18/07/2023 18:39,4951,0,0,Wake
18/07/2023 18:40,5188,0,0,Wake
18/07/2023 18:41,5490,0,0,Wake
18/07/2023 18:42,5885,0,0,Wake
18/07/2023 18:43,6047,0,0,Wake
18/07/2023 18:44,7094,0,0,Wake
18/07/2023 18:45,3583,0,0,Wake
18/07/2023 18:46,6084,0,0,Wake
18/07/2023 18:47,3192,0,0,Wake
18/07/2023 18:48,7575,0,0,Wake
18/07/2023 18:49,3024,0,0,Wake
18/07/2023 18:50,4923,0,0,Wake
18/07/2023 18:51,11928,0,0,Wake
18/07/2023 18:52,8934,0,0,Wake
18/07/2023 18:53,5835,0,0,Wake
18/07/2023 18:54,5246,0,0,Wake
18/07/2023 18:55,4328,0,0,Wake
18/07/2023 18:56,4748,0,0,Wake
18/07/2023 18:57,5052,0,0,Wake
18/07/2023 18:58,4827,0,0,Wake
18/07/2023 18:59,6733,0,0,Wake
18/07/2023 19:00,6734,0,0,Wake
18/07/2023 19:01,6774,0,0,Wake
18/07/2023 19:02,5828,0,0,Wake
18/07/2023 19:03,9978,0,0,Wake
18/07/2023 19:04,8217,0,0,Wake
18/07/2023 19:05,9528,0,0,Wake
18/07/2023 19:06,7318,0,0,Wake
18/07/2023 19:07,4832,0,0,Wake
18/07/2023 19:08,5452,0,0,Wake
18/07/2023 19:09,8829,0,0,Wake
18/07/2023 19:10,5568,0,0,Wake
18/07/2023 19:11,10558,0,0,Wake
18/07/2023 19:12,2971,0,0,Wake
18/07/2023 19:13,5765,0,0,Wake
18/07/2023 19:14,4351,0,0,Wake
18/07/2023 19:15,3457,0,0,Wake
18/07/2023 19:16,5676,0,0,Wake
18/07/2023 19:17,4160,0,0,Wake
18/07/2023 19:18,3318,0,0,Wake
18/07/2023 19:19,3014,0,0,Wake
18/07/2023 19:20,4372,0,0,Wake
18/07/2023 19:21,4714,0,0,Wake
18/07/2023 19:22,4263,0,0,Wake
18/07/2023 19:23,4384,0,0,Wake
18/07/2023 19:24,5701,0,0,Wake
18/07/2023 19:25,7262,0,0,Wake
18/07/2023 19:26,4541,0,0,Wake
18/07/2023 19:27,4320,0,0,Wake
18/07/2023 19:28,9354,0,0,Wake
18/07/2023 19:29,5599,0,0,Wake
18/07/2023 19:30,5102,0,0,Wake
18/07/2023 19:31,5371,0,0,Wake
18/07/2023 19:32,5950,0,0,Wake
18/07/2023 19:33,5304,0,0,Wake
18/07/2023 19:34,10077,0,0,Wake
18/07/2023 19:35,7762,0,0,Wake
18/07/2023 19:36,3554,0,0,Wake
18/07/2023 19:37,3512,0,0,Wake
18/07/2023 19:38,4565,0,0,Wake
18/07/2023 19:39,4510,0,0,Wake
18/07/2023 19:40,6807,0,0,Wake
18/07/2023 19:41,6161,0,0,Wake
18/07/2023 19:42,5551,0,0,Wake
18/07/2023 19:43,9220,0,0,Wake
18/07/2023 19:44,16175,0,0,Wake
18/07/2023 19:45,8552,0,0,Wake
18/07/2023 19:46,11453,0,0,Wake
18/07/2023 19:47,8299,0,0,Wake
18/07/2023 19:48,8192,0,0,Wake
18/07/2023 19:49,11689,0,0,Wake
18/07/2023 19:50,9448,0,0,Wake
18/07/2023 19:51,13494,0,0,Wake
18/07/2023 19:52,10597,0,0,Wake
18/07/2023 19:53,7892,0,0,Wake
18/07/2023 19:54,5665,0,0,Wake
18/07/2023 19:55,6452,0,0,Wake
18/07/2023 19:56,6998,0,0,Wake
18/07/2023 19:57,5957,0,0,Wake
18/07/2023 19:58,10466,0,0,Wake
18/07/2023 19:59,4093,0,0,Wake
18/07/2023 20:00,4823,0,0,Wake
18/07/2023 20:01,6343,0,0,Wake
18/07/2023 20:02,5295,0,0,Wake
18/07/2023 20:03,4494,0,0,Wake
18/07/2023 20:04,4884,0,0,Wake
18/07/2023 20:05,4236,0,0,Wake
18/07/2023 20:06,7027,0,0,Wake
18/07/2023 20:07,9193,0,0,Wake
18/07/2023 20:08,5689,0,0,Wake
18/07/2023 20:09,4266,0,0,Wake
18/07/2023 20:10,4776,0,0,Wake
18/07/2023 20:11,6067,0,0,Wake
18/07/2023 20:12,5684,0,0,Wake
18/07/2023 20:13,3308,0,0,Wake
18/07/2023 20:14,5695,0,0,Wake
18/07/2023 20:15,1488,0,0,Wake
18/07/2023 20:16,5917,0,0,Wake
18/07/2023 20:17,7363,0,0,Wake
18/07/2023 20:18,6879,0,0,Wake
18/07/2023 20:19,3160,0,0,Wake
18/07/2023 20:20,4068,0,0,Wake
18/07/2023 20:21,5947,0,0,Wake
18/07/2023 20:22,7261,0,0,Wake
18/07/2023 20:23,2565,0,0,Wake
18/07/2023 20:24,6797,0,0,Wake
18/07/2023 20:25,6890,0,0,Wake
18/07/2023 20:26,11818,0,0,Wake
18/07/2023 20:27,8668,0,0,Wake
18/07/2023 20:28,3705,0,0,Wake
18/07/2023 20:29,11164,0,0,Wake
18/07/2023 20:30,10603,0,0,Wake
18/07/2023 20:31,8223,0,0,Wake
18/07/2023 20:32,6214,0,0,Wake
18/07/2023 20:33,8467,0,0,Wake
18/07/2023 20:34,7719,0,0,Wake
18/07/2023 20:35,8670,0,0,Wake
18/07/2023 20:36,8601,0,0,Wake
18/07/2023 20:37,7889,0,0,Wake
18/07/2023 20:38,7872,0,0,Wake
18/07/2023 20:39,5740,0,0,Wake
18/07/2023 20:40,4693,0,0,Wake
18/07/2023 20:41,4207,0,0,Wake
18/07/2023 20:42,2956,0,0,Wake
18/07/2023 20:43,6,0,0,Wake
18/07/2023 20:44,0,0,0,Wake
18/07/2023 20:45,0,0,0,Wake
18/07/2023 20:46,0,0,0,Wake
18/07/2023 20:47,2247,0,0,Wake
18/07/2023 20:48,329,0,0,Wake
18/07/2023 20:49,12058,0,0,Wake
18/07/2023 20:50,6850,0,0,Wake
18/07/2023 20:51,3596,0,0,Wake
18/07/2023 20:52,1379,0,0,Wake
18/07/2023 20:53,914,0,0,Wake
18/07/2023 20:54,834,0,0,Wake
18/07/2023 20:55,644,0,0,Wake
18/07/2023 20:56,99,0,0,Wake
18/07/2023 20:57,135,0,0,Wake
18/07/2023 20:58,9,0,0,Wake
18/07/2023 20:59,78,0,0,Wake
18/07/2023 21:00,57,0,0,Wake
18/07/2023 21:01,129,0,0,Wake
18/07/2023 21:02,85,0,0,Wake
18/07/2023 21:03,52,0,0,Wake
18/07/2023 21:04,3488,0,0,Wake
18/07/2023 21:05,2196,0,0,Wake
18/07/2023 21:06,120,0,0,Wake
18/07/2023 21:07,624,0,0,Wake
18/07/2023 21:08,2872,0,0,Wake
18/07/2023 21:09,2943,0,0,Wake
18/07/2023 21:10,1335,0,0,Wake
18/07/2023 21:11,1210,0,0,Wake
